age_mortality_id,x,list_x_units,n,ax,cap_nx,cap_dx,mx,lx_real,lx_stand,dx_real,dx_stand,px,qx,mjux,cap_lx_real,cap_lx_stand,ex,smoothed
DL00297_Olesiuk_belowcc_LT02.csv,4.5000,,91,0.5000,,,,81.0000,0.8917,2.0000,0.0195,0.9781,0.0219,0.0221,,0.8820,27.9914,
DL00297_Olesiuk_belowcc_LT02.csv,5.5000,,91,0.5000,,,,79.0000,0.8722,1.0000,0.0191,0.9781,0.0219,0.0221,,0.8627,27.6061,
DL00297_Olesiuk_belowcc_LT02.csv,6.5000,,91,0.5000,,,,78.0000,0.8531,2.0000,0.0134,0.9843,0.0157,0.0158,,0.8464,27.2129,
DL00297_Olesiuk_belowcc_LT02.csv,7.5000,,91,0.5000,,,,76.0000,0.8397,1.0000,0.0131,0.9844,0.0156,0.0157,,0.8332,26.6392,
DL00297_Olesiuk_belowcc_LT02.csv,8.5000,,91,0.5000,,,,75.0000,0.8266,1.0000,0.0130,0.9843,0.0157,0.0159,,0.8201,26.0535,
DL00297_Olesiuk_belowcc_LT02.csv,9.5000,,91,0.5000,,,,74.0000,0.8136,1.0000,0.0127,0.9844,0.0156,0.0157,,0.8073,25.4618,
DL00297_Olesiuk_belowcc_LT02.csv,10.5000,,91,0.5000,,,,73.0000,0.8009,1.0000,0.0044,0.9945,0.0055,0.0055,,0.7987,24.8576,
DL00297_Olesiuk_belowcc_LT02.csv,11.5000,,91,0.5000,,,,72.0000,0.7965,0.0000,0.0044,0.9945,0.0055,0.0055,,0.7943,23.9922,
DL00297_Olesiuk_belowcc_LT02.csv,12.5000,,91,0.5000,,,,72.0000,0.7921,0.0000,0.0044,0.9944,0.0056,0.0056,,0.7899,23.1226,
DL00297_Olesiuk_belowcc_LT02.csv,13.5000,,91,0.5000,,,,72.0000,0.7877,1.0000,0.0043,0.9945,0.0055,0.0055,,0.7856,22.2490,
DL00297_Olesiuk_belowcc_LT02.csv,14.5000,,91,0.5000,,,,71.0000,0.7834,0.0000,0.0043,0.9945,0.0055,0.0055,,0.7813,21.3684,
DL00297_Olesiuk_belowcc_LT02.csv,15.5000,,91,0.5000,,,,71.0000,0.7791,1.0000,0.0064,0.9918,0.0082,0.0082,,0.7759,20.4836,
DL00297_Olesiuk_belowcc_LT02.csv,16.5000,,91,0.5000,,,,70.0000,0.7727,0.0000,0.0063,0.9918,0.0082,0.0082,,0.7696,19.6491,
DL00297_Olesiuk_belowcc_LT02.csv,17.5000,,91,0.5000,,,,70.0000,0.7664,1.0000,0.0063,0.9918,0.0082,0.0083,,0.7633,18.8065,
DL00297_Olesiuk_belowcc_LT02.csv,18.5000,,91,0.5000,,,,69.0000,0.7601,0.0000,0.0062,0.9918,0.0082,0.0082,,0.7570,17.9582,
DL00297_Olesiuk_belowcc_LT02.csv,19.5000,,91,0.5000,,,,69.0000,0.7539,1.0000,0.0062,0.9918,0.0082,0.0083,,0.7508,17.1018,
DL00297_Olesiuk_belowcc_LT02.csv,20.5000,,91,2.5000,,,,68.0000,0.7477,11.0000,0.1212,0.8379,0.1621,0.1769,,3.4355,16.2395,
DL00297_Olesiuk_belowcc_LT02.csv,25.5000,,91,2.5000,,,,57.0000,0.6265,13.0000,0.1433,0.7713,0.2287,0.2597,,2.7743,13.8974,
DL00297_Olesiuk_belowcc_LT02.csv,30.5000,,91,2.5000,,,,44.0000,0.4832,14.0000,0.1481,0.6935,0.3065,0.3660,,2.0458,12.2775,
DL00297_Olesiuk_belowcc_LT02.csv,35.5000,,91,2.5000,,,,30.0000,0.3351,9.0000,0.1027,0.6935,0.3065,0.3660,,1.4188,11.5988,
DL00297_Olesiuk_belowcc_LT02.csv,40.5000,,91,2.5000,,,,21.0000,0.2324,6.0000,0.0712,0.6936,0.3064,0.3658,,0.9840,10.6196,
DL00297_Olesiuk_belowcc_LT02.csv,45.5000,,91,2.5000,,,,15.0000,0.1612,5.0000,0.0494,0.6935,0.3065,0.3659,,0.6825,9.2060,
DL00297_Olesiuk_belowcc_LT02.csv,50.5000,,91,2.5000,,,,10.0000,0.1118,3.0000,0.0343,0.6932,0.3068,0.3664,,0.4733,7.1691,
DL00297_Olesiuk_belowcc_LT02.csv,55.5000,,91,2.5000,,,,7.0000,0.0775,2.0000,0.0237,0.6942,0.3058,0.3650,,0.3283,4.2355,
DL00297_Olesiuk_belowcc_LT02.csv,60.5000,,91,0.0000,,,,5.0000,0.0538,5.0000,0.0538,0.0000,1.0000,,,0.0000,0.0000,
DL00297_Olesiuk_cc_LT01.csv,0.5000,,91,0.5000,,,,91.0000,1.0000,4.0000,0.0485,0.9515,0.0485,0.0497,,0.9758,46.0190,
DL00297_Olesiuk_cc_LT01.csv,1.5000,,91,0.5000,,,,87.0000,0.9515,3.0000,0.0288,0.9697,0.0303,0.0307,,0.9371,47.3392,
DL00297_Olesiuk_cc_LT01.csv,2.5000,,91,0.5000,,,,84.0000,0.9227,3.0000,0.0280,0.9697,0.0303,0.0308,,0.9087,47.8012,
DL00297_Olesiuk_cc_LT01.csv,3.5000,,91,0.5000,,,,81.0000,0.8947,2.0000,0.0235,0.9737,0.0263,0.0266,,0.8830,48.2815,
DL00297_Olesiuk_cc_LT01.csv,4.5000,,91,0.5000,,,,79.0000,0.8712,2.0000,0.0229,0.9737,0.0263,0.0266,,0.8598,48.5704,
DL00297_Olesiuk_cc_LT01.csv,5.5000,,91,0.5000,,,,77.0000,0.8483,2.0000,0.0224,0.9736,0.0264,0.0268,,0.8371,48.8680,
DL00297_Olesiuk_cc_LT01.csv,6.5000,,91,0.5000,,,,75.0000,0.8259,1.0000,0.0155,0.9812,0.0188,0.0189,,0.8182,49.1799,
DL00297_Olesiuk_cc_LT01.csv,7.5000,,91,0.5000,,,,74.0000,0.8104,2.0000,0.0152,0.9812,0.0188,0.0189,,0.8028,49.1109,
DL00297_Olesiuk_cc_LT01.csv,8.5000,,91,0.5000,,,,72.0000,0.7952,1.0000,0.0150,0.9811,0.0189,0.0190,,0.7877,49.0401,
DL00297_Olesiuk_cc_LT01.csv,9.5000,,91,0.5000,,,,71.0000,0.7802,1.0000,0.0147,0.9812,0.0188,0.0190,,0.7729,48.9733,
DL00297_Olesiuk_cc_LT01.csv,10.5000,,91,0.5000,,,,70.0000,0.7655,1.0000,0.0050,0.9935,0.0065,0.0066,,0.7630,48.9042,
DL00297_Olesiuk_cc_LT01.csv,11.5000,,91,0.5000,,,,69.0000,0.7605,0.0000,0.0050,0.9934,0.0066,0.0066,,0.7580,48.2224,
DL00297_Olesiuk_cc_LT01.csv,12.5000,,91,0.5000,,,,69.0000,0.7555,1.0000,0.0050,0.9934,0.0066,0.0066,,0.7530,47.5383,
DL00297_Olesiuk_cc_LT01.csv,13.5000,,91,0.5000,,,,68.0000,0.7505,0.0000,0.0049,0.9935,0.0065,0.0066,,0.7481,46.8516,
DL00297_Olesiuk_cc_LT01.csv,14.5000,,91,0.5000,,,,68.0000,0.7456,1.0000,0.0050,0.9933,0.0067,0.0067,,0.7431,46.1563,
DL00297_Olesiuk_cc_LT01.csv,15.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7406,45.4645,
DL00297_Olesiuk_cc_LT01.csv,16.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7406,44.4645,
DL00297_Olesiuk_cc_LT01.csv,17.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7406,43.4645,
DL00297_Olesiuk_cc_LT01.csv,18.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7406,42.4645,
DL00297_Olesiuk_cc_LT01.csv,19.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7406,41.4645,
DL00297_Olesiuk_cc_LT01.csv,20.5000,,91,2.5000,,,,67.0000,0.7406,0.0000,0.0000,1.0000,0.0000,0.0000,,3.7030,40.4645,
DL00297_Olesiuk_cc_LT01.csv,25.5000,,91,2.5000,,,,67.0000,0.7406,1.0000,0.0156,0.9789,0.0211,0.0213,,3.6640,35.4645,
DL00297_Olesiuk_cc_LT01.csv,30.5000,,91,2.5000,,,,66.0000,0.7250,1.0000,0.0154,0.9788,0.0212,0.0215,,3.5865,31.1738,
DL00297_Olesiuk_cc_LT01.csv,35.5000,,91,2.5000,,,,65.0000,0.7096,5.0000,0.0451,0.9364,0.0636,0.0657,,3.4353,26.7961,
DL00297_Olesiuk_cc_LT01.csv,40.5000,,91,2.5000,,,,60.0000,0.6645,3.0000,0.0422,0.9365,0.0635,0.0656,,3.2170,23.4451,
DL00297_Olesiuk_cc_LT01.csv,45.5000,,91,2.5000,,,,57.0000,0.6223,8.0000,0.0879,0.8587,0.1413,0.1523,,2.8918,19.8654,
DL00297_Olesiuk_cc_LT01.csv,50.5000,,91,2.5000,,,,49.0000,0.5344,7.0000,0.0755,0.8587,0.1413,0.1523,,2.4833,17.7217,
DL00297_Olesiuk_cc_LT01.csv,55.5000,,91,2.5000,,,,42.0000,0.4589,8.0000,0.0834,0.8183,0.1817,0.2006,,2.0860,15.2261,
DL00297_Olesiuk_cc_LT01.csv,60.5000,,91,2.5000,,,,34.0000,0.3755,6.0000,0.0683,0.8181,0.1819,0.2008,,1.7068,13.0526,
DL00297_Olesiuk_cc_LT01.csv,65.5000,,91,2.5000,,,,28.0000,0.3072,10.0000,0.1078,0.6491,0.3509,0.4322,,1.2665,10.3988,
DL00297_Olesiuk_cc_LT01.csv,70.5000,,91,2.5000,,,,18.0000,0.1994,6.0000,0.0699,0.6494,0.3506,0.4316,,0.8223,9.6690,
DL00297_Olesiuk_cc_LT01.csv,75.5000,,91,2.5000,,,,12.0000,0.1295,4.0000,0.0454,0.6494,0.3506,0.4317,,0.5340,8.5386,
DL00297_Olesiuk_cc_LT01.csv,80.5000,,91,2.5000,,,,8.0000,0.0841,3.0000,0.0295,0.6492,0.3508,0.4320,,0.3468,6.7985,
DL00297_Olesiuk_cc_LT01.csv,85.5000,,91,2.5000,,,,5.0000,0.0546,2.0000,0.0192,0.6484,0.3516,0.4333,,0.2250,4.1209,
DL00297_Olesiuk_cc_LT01.csv,90.5000,,91,0.0000,,,,3.0000,0.0354,3.0000,0.0354,0.0000,1.0000,,,0.0000,0.0000,
DL00297_Olesiuk_cc_LT02.csv,0.5000,,91,0.5000,,,,91.0000,1.0000,4.0000,0.0485,0.9515,0.0485,0.0497,,0.9758,26.0585,
DL00297_Olesiuk_cc_LT02.csv,1.5000,,91,0.5000,,,,87.0000,0.9515,3.0000,0.0290,0.9695,0.0305,0.0310,,0.9370,26.3612,
DL00297_Olesiuk_cc_LT02.csv,2.5000,,91,0.5000,,,,84.0000,0.9225,3.0000,0.0278,0.9699,0.0301,0.0306,,0.9086,26.1742,
DL00297_Olesiuk_cc_LT02.csv,3.5000,,91,0.5000,,,,81.0000,0.8947,2.0000,0.0235,0.9737,0.0263,0.0266,,0.8830,25.9719,
DL00297_Olesiuk_cc_LT02.csv,4.5000,,91,0.5000,,,,79.0000,0.8712,2.0000,0.0229,0.9737,0.0263,0.0266,,0.8598,25.6590,
DL00297_Olesiuk_cc_LT02.csv,5.5000,,91,0.5000,,,,77.0000,0.8483,2.0000,0.0224,0.9736,0.0264,0.0268,,0.8371,25.3382,
DL00297_Olesiuk_cc_LT02.csv,6.5000,,91,0.5000,,,,75.0000,0.8259,1.0000,0.0155,0.9812,0.0188,0.0189,,0.8182,25.0119,
DL00297_Olesiuk_cc_LT02.csv,7.5000,,91,0.5000,,,,74.0000,0.8104,2.0000,0.0152,0.9812,0.0188,0.0189,,0.8028,24.4807,
DL00297_Olesiuk_cc_LT02.csv,8.5000,,91,0.5000,,,,72.0000,0.7952,1.0000,0.0150,0.9811,0.0189,0.0190,,0.7877,23.9391,
DL00297_Olesiuk_cc_LT02.csv,9.5000,,91,0.5000,,,,71.0000,0.7802,1.0000,0.0147,0.9812,0.0188,0.0190,,0.7729,23.3897,
DL00297_Olesiuk_cc_LT02.csv,10.5000,,91,0.5000,,,,70.0000,0.7655,1.0000,0.0050,0.9935,0.0065,0.0066,,0.7630,22.8293,
DL00297_Olesiuk_cc_LT02.csv,11.5000,,91,0.5000,,,,69.0000,0.7605,0.0000,0.0050,0.9934,0.0066,0.0066,,0.7580,21.9761,
DL00297_Olesiuk_cc_LT02.csv,12.5000,,91,0.5000,,,,69.0000,0.7555,1.0000,0.0050,0.9934,0.0066,0.0066,,0.7530,21.1182,
DL00297_Olesiuk_cc_LT02.csv,13.5000,,91,0.5000,,,,68.0000,0.7505,0.0000,0.0049,0.9935,0.0065,0.0066,,0.7481,20.2556,
DL00297_Olesiuk_cc_LT02.csv,14.5000,,91,0.5000,,,,68.0000,0.7456,1.0000,0.0050,0.9933,0.0067,0.0067,,0.7431,19.3854,
DL00297_Olesiuk_cc_LT02.csv,15.5000,,91,0.5000,,,,67.0000,0.7406,0.0000,0.0072,0.9903,0.0097,0.0098,,0.7370,18.5129,
DL00297_Olesiuk_cc_LT02.csv,16.5000,,91,0.5000,,,,67.0000,0.7334,1.0000,0.0073,0.9900,0.0100,0.0100,,0.7298,17.6897,
DL00297_Olesiuk_cc_LT02.csv,17.5000,,91,0.5000,,,,66.0000,0.7261,1.0000,0.0071,0.9902,0.0098,0.0098,,0.7226,16.8626,
DL00297_Olesiuk_cc_LT02.csv,18.5000,,91,0.5000,,,,65.0000,0.7190,0.0000,0.0071,0.9901,0.0099,0.0099,,0.7155,16.0241,
DL00297_Olesiuk_cc_LT02.csv,19.5000,,91,0.5000,,,,65.0000,0.7119,1.0000,0.0070,0.9902,0.0098,0.0099,,0.7084,15.1790,
DL00297_Olesiuk_cc_LT02.csv,20.5000,,91,2.5000,,,,64.0000,0.7049,12.0000,0.1352,0.8082,0.1918,0.2129,,3.1865,14.3247,
DL00297_Olesiuk_cc_LT02.csv,25.5000,,91,2.5000,,,,52.0000,0.5697,14.0000,0.1533,0.7309,0.2691,0.3135,,2.4653,12.1309,
DL00297_Olesiuk_cc_LT02.csv,30.5000,,91,2.5000,,,,38.0000,0.4164,14.0000,0.1489,0.6424,0.3576,0.4425,,1.7098,10.6766,
DL00297_Olesiuk_cc_LT02.csv,35.5000,,91,2.5000,,,,24.0000,0.2675,8.0000,0.0956,0.6426,0.3574,0.4422,,1.0985,10.2280,
DL00297_Olesiuk_cc_LT02.csv,40.5000,,91,2.5000,,,,16.0000,0.1719,6.0000,0.0615,0.6422,0.3578,0.4428,,0.7058,9.5259,
DL00297_Olesiuk_cc_LT02.csv,45.5000,,91,2.5000,,,,10.0000,0.1104,4.0000,0.0395,0.6422,0.3578,0.4428,,0.4533,8.4398,
DL00297_Olesiuk_cc_LT02.csv,50.5000,,91,2.5000,,,,6.0000,0.0709,2.0000,0.0253,0.6432,0.3568,0.4414,,0.2913,6.7489,
DL00297_Olesiuk_cc_LT02.csv,55.5000,,91,2.5000,,,,4.0000,0.0456,1.0000,0.0163,0.6425,0.3575,0.4423,,0.1873,4.1064,
DL00297_Olesiuk_cc_LT02.csv,60.5000,,91,0.0000,,,,3.0000,0.0293,3.0000,0.0293,0.0000,1.0000,,,0.0000,0.0000,
DL00303_Moss_daughter ma alive.csv,1.0000,,298,0.5000,,,,291.0000,0.9762,3.0000,0.0089,0.9909,0.0091,0.0092,,0.9718,41.4220,
DL00303_Moss_daughter ma alive.csv,2.0000,,298,0.5000,,,,288.0000,0.9673,1.0000,0.0045,0.9953,0.0047,0.0047,,0.9651,40.7986,
DL00303_Moss_daughter ma alive.csv,3.0000,,298,0.5000,,,,287.0000,0.9628,1.0000,0.0030,0.9969,0.0031,0.0031,,0.9613,39.9869,
DL00303_Moss_daughter ma alive.csv,4.0000,,298,0.5000,,,,286.0000,0.9598,2.0000,0.0059,0.9939,0.0061,0.0062,,0.9569,39.1103,
DL00303_Moss_daughter ma alive.csv,5.0000,,298,0.5000,,,,284.0000,0.9539,0.0000,0.0015,0.9984,0.0016,0.0016,,0.9532,38.3491,
DL00303_Moss_daughter ma alive.csv,6.0000,,298,1.5000,,,,284.0000,0.9524,1.0000,0.0015,0.9984,0.0016,0.0016,,2.8550,37.4088,
DL00303_Moss_daughter ma alive.csv,9.0000,,298,0.5000,,,,283.0000,0.9509,1.0000,0.0030,0.9968,0.0032,0.0032,,0.9494,34.4654,
DL00303_Moss_daughter ma alive.csv,10.0000,,298,1.0000,,,,282.0000,0.9479,1.0000,0.0059,0.9938,0.0062,0.0062,,1.8899,33.5729,
DL00303_Moss_daughter ma alive.csv,12.0000,,298,1.5000,,,,281.0000,0.9420,2.0000,0.0045,0.9952,0.0048,0.0048,,2.8193,31.7769,
DL00303_Moss_daughter ma alive.csv,15.0000,,298,0.5000,,,,279.0000,0.9375,1.0000,0.0060,0.9936,0.0064,0.0064,,0.9345,28.9222,
DL00303_Moss_daughter ma alive.csv,16.0000,,298,0.5000,,,,278.0000,0.9315,2.0000,0.0059,0.9937,0.0063,0.0064,,0.9286,28.1053,
DL00303_Moss_daughter ma alive.csv,17.0000,,298,0.5000,,,,276.0000,0.9256,1.0000,0.0015,0.9984,0.0016,0.0016,,0.9249,27.2813,
DL00303_Moss_daughter ma alive.csv,18.0000,,298,1.0000,,,,275.0000,0.9241,1.0000,0.0030,0.9968,0.0032,0.0033,,1.8452,26.3247,
DL00303_Moss_daughter ma alive.csv,20.0000,,298,1.0000,,,,274.0000,0.9211,0.0000,0.0029,0.9969,0.0031,0.0032,,1.8393,24.4072,
DL00303_Moss_daughter ma alive.csv,22.0000,,298,0.5000,,,,274.0000,0.9182,1.0000,0.0015,0.9984,0.0016,0.0016,,0.9175,22.4812,
DL00303_Moss_daughter ma alive.csv,23.0000,,298,2.5000,,,,273.0000,0.9167,3.0000,0.0105,0.9885,0.0115,0.0115,,4.5573,21.5171,
DL00303_Moss_daughter ma alive.csv,28.0000,,298,0.5000,,,,270.0000,0.9062,1.0000,0.0029,0.9968,0.0032,0.0032,,0.9048,16.7375,
DL00303_Moss_daughter ma alive.csv,29.0000,,298,1.0000,,,,269.0000,0.9033,1.0000,0.0030,0.9967,0.0033,0.0033,,1.8036,15.7896,
DL00303_Moss_daughter ma alive.csv,31.0000,,298,0.5000,,,,268.0000,0.9003,1.0000,0.0045,0.9950,0.0050,0.0050,,0.8981,13.8389,
DL00303_Moss_daughter ma alive.csv,32.0000,,298,1.0000,,,,267.0000,0.8958,1.0000,0.0044,0.9951,0.0049,0.0049,,1.7872,12.9059,
DL00303_Moss_daughter ma alive.csv,34.0000,,298,0.5000,,,,266.0000,0.8914,3.0000,0.0090,0.9899,0.0101,0.0101,,0.8869,10.9647,
DL00303_Moss_daughter ma alive.csv,35.0000,,298,0.5000,,,,263.0000,0.8824,2.0000,0.0059,0.9933,0.0067,0.0067,,0.8795,10.0714,
DL00303_Moss_daughter ma alive.csv,36.0000,,298,1.5000,,,,261.0000,0.8765,7.0000,0.0238,0.9728,0.0272,0.0275,,2.5938,9.1358,
DL00303_Moss_daughter ma alive.csv,39.0000,,298,1.0000,,,,254.0000,0.8527,11.0000,0.0387,0.9546,0.0454,0.0464,,1.6667,6.3490,
DL00303_Moss_daughter ma alive.csv,41.0000,,298,0.5000,,,,243.0000,0.8140,13.0000,0.0417,0.9488,0.0512,0.0526,,0.7932,4.6033,
DL00303_Moss_daughter ma alive.csv,42.0000,,298,1.0000,,,,230.0000,0.7723,9.0000,0.0312,0.9596,0.0404,0.0412,,1.5134,3.8248,
DL00303_Moss_daughter ma alive.csv,44.0000,,298,1.0000,,,,221.0000,0.7411,13.0000,0.0417,0.9437,0.0563,0.0579,,1.4405,1.9437,
DL00303_Moss_daughter ma alive.csv,46.0000,,298,0.0000,,,,208.0000,0.6994,208.0000,0.6994,0.0000,1.0000,,,0.0000,0.0000,
DL00303_Moss_daughter ma died ge 9.csv,1.0000,,250,0.5000,,,,234.0000,0.9343,5.0000,0.0179,0.9808,0.0192,0.0193,,0.9254,37.0545,
DL00303_Moss_daughter ma died ge 9.csv,2.0000,,250,0.5000,,,,229.0000,0.9164,2.0000,0.0089,0.9903,0.0097,0.0098,,0.9120,36.7685,
DL00303_Moss_daughter ma died ge 9.csv,3.0000,,250,0.5000,,,,227.0000,0.9075,2.0000,0.0060,0.9934,0.0066,0.0066,,0.9045,36.1242,
DL00303_Moss_daughter ma died ge 9.csv,4.0000,,250,0.5000,,,,225.0000,0.9015,3.0000,0.0134,0.9851,0.0149,0.0150,,0.8948,35.3613,
DL00303_Moss_daughter ma died ge 9.csv,5.0000,,250,0.5000,,,,222.0000,0.8881,1.0000,0.0030,0.9966,0.0034,0.0034,,0.8866,34.8873,
DL00303_Moss_daughter ma died ge 9.csv,6.0000,,250,0.5000,,,,221.0000,0.8851,0.0000,0.0015,0.9983,0.0017,0.0017,,0.8844,34.0038,
DL00303_Moss_daughter ma died ge 9.csv,7.0000,,250,1.0000,,,,221.0000,0.8836,1.0000,0.0045,0.9949,0.0051,0.0051,,1.7627,33.0607,
DL00303_Moss_daughter ma died ge 9.csv,9.0000,,250,0.5000,,,,220.0000,0.8791,1.0000,0.0045,0.9949,0.0051,0.0051,,0.8769,31.2248,
DL00303_Moss_daughter ma died ge 9.csv,10.0000,,250,0.5000,,,,219.0000,0.8746,1.0000,0.0015,0.9983,0.0017,0.0017,,0.8739,30.3829,
DL00303_Moss_daughter ma died ge 9.csv,11.0000,,250,0.5000,,,,218.0000,0.8731,4.0000,0.0164,0.9812,0.0188,0.0190,,0.8649,29.4343,
DL00303_Moss_daughter ma died ge 9.csv,12.0000,,250,1.5000,,,,214.0000,0.8567,2.0000,0.0089,0.9896,0.0104,0.0104,,2.5568,28.9882,
DL00303_Moss_daughter ma died ge 9.csv,15.0000,,250,0.5000,,,,212.0000,0.8478,2.0000,0.0090,0.9894,0.0106,0.0107,,0.8433,26.2767,
DL00303_Moss_daughter ma died ge 9.csv,16.0000,,250,0.5000,,,,210.0000,0.8388,4.0000,0.0164,0.9804,0.0196,0.0197,,0.8306,25.5533,
DL00303_Moss_daughter ma died ge 9.csv,17.0000,,250,0.5000,,,,206.0000,0.8224,2.0000,0.0060,0.9927,0.0073,0.0073,,0.8194,25.0529,
DL00303_Moss_daughter ma died ge 9.csv,18.0000,,250,1.0000,,,,204.0000,0.8164,1.0000,0.0030,0.9963,0.0037,0.0037,,1.6298,24.2333,
DL00303_Moss_daughter ma died ge 9.csv,20.0000,,250,1.0000,,,,203.0000,0.8134,2.0000,0.0104,0.9872,0.0128,0.0129,,1.6164,22.3190,
DL00303_Moss_daughter ma died ge 9.csv,22.0000,,250,0.5000,,,,201.0000,0.8030,1.0000,0.0045,0.9944,0.0056,0.0056,,0.8008,20.5951,
DL00303_Moss_daughter ma died ge 9.csv,23.0000,,250,2.5000,,,,200.0000,0.7985,3.0000,0.0104,0.9870,0.0130,0.0131,,3.9665,19.7084,
DL00303_Moss_daughter ma died ge 9.csv,28.0000,,250,0.5000,,,,197.0000,0.7881,3.0000,0.0120,0.9848,0.0152,0.0153,,0.7821,14.9355,
DL00303_Moss_daughter ma died ge 9.csv,29.0000,,250,0.5000,,,,194.0000,0.7761,1.0000,0.0060,0.9923,0.0077,0.0078,,0.7731,14.1587,
DL00303_Moss_daughter ma died ge 9.csv,30.0000,,250,1.0000,,,,193.0000,0.7701,4.0000,0.0149,0.9807,0.0193,0.0195,,1.5253,13.2651,
DL00303_Moss_daughter ma died ge 9.csv,32.0000,,250,1.0000,,,,189.0000,0.7552,3.0000,0.0104,0.9862,0.0138,0.0139,,1.5000,11.5071,
DL00303_Moss_daughter ma died ge 9.csv,34.0000,,250,0.5000,,,,186.0000,0.7448,3.0000,0.0120,0.9839,0.0161,0.0162,,0.7388,9.6538,
DL00303_Moss_daughter ma died ge 9.csv,35.0000,,250,0.5000,,,,183.0000,0.7328,5.0000,0.0224,0.9694,0.0306,0.0310,,0.7216,8.8037,
DL00303_Moss_daughter ma died ge 9.csv,36.0000,,250,1.5000,,,,178.0000,0.7104,15.0000,0.0582,0.9181,0.0819,0.0855,,2.0439,8.0655,
DL00303_Moss_daughter ma died ge 9.csv,39.0000,,250,0.5000,,,,163.0000,0.6522,7.0000,0.0268,0.9589,0.0411,0.0420,,0.6388,5.6514,
DL00303_Moss_daughter ma died ge 9.csv,40.0000,,250,1.0000,,,,156.0000,0.6254,27.0000,0.1090,0.8257,0.1743,0.1915,,1.1418,4.8722,
DL00303_Moss_daughter ma died ge 9.csv,42.0000,,250,1.5000,,,,129.0000,0.5164,13.0000,0.0507,0.9018,0.0982,0.1033,,1.4732,3.6895,
DL00303_Moss_daughter ma died ge 9.csv,45.0000,,250,0.5000,,,,116.0000,0.4657,16.0000,0.0672,0.8557,0.1443,0.1558,,0.4321,0.9279,
DL00303_Moss_daughter ma died ge 9.csv,46.0000,,250,0.0000,,,,100.0000,0.3985,100.0000,0.3985,0.0000,1.0000,,,0.0000,0.0000,
DL00303_Moss_daughter ma died le 9.csv,1.0000,,150,0.5000,,,,119.0000,0.7961,1.0000,0.0119,0.9851,0.0149,0.0151,,0.7902,26.6512,
DL00303_Moss_daughter ma died le 9.csv,2.0000,,150,0.5000,,,,118.0000,0.7842,7.0000,0.0416,0.9470,0.0530,0.0545,,0.7634,26.0480,
DL00303_Moss_daughter ma died le 9.csv,3.0000,,150,0.5000,,,,111.0000,0.7426,5.0000,0.0358,0.9518,0.0482,0.0494,,0.7247,26.4792,
DL00303_Moss_daughter ma died le 9.csv,4.0000,,150,0.5000,,,,106.0000,0.7068,2.0000,0.0148,0.9791,0.0209,0.0212,,0.6994,26.7951,
DL00303_Moss_daughter ma died le 9.csv,5.0000,,150,0.5000,,,,104.0000,0.6920,4.0000,0.0238,0.9656,0.0344,0.0350,,0.6801,26.3574,
DL00303_Moss_daughter ma died le 9.csv,6.0000,,150,0.5000,,,,100.0000,0.6682,1.0000,0.0060,0.9910,0.0090,0.0090,,0.6652,26.2784,
DL00303_Moss_daughter ma died le 9.csv,7.0000,,150,1.0000,,,,99.0000,0.6622,0.0000,0.0030,0.9955,0.0045,0.0045,,1.3214,25.5120,
DL00303_Moss_daughter ma died le 9.csv,9.0000,,150,0.5000,,,,99.0000,0.6592,2.0000,0.0134,0.9797,0.0203,0.0205,,0.6525,23.6236,
DL00303_Moss_daughter ma died le 9.csv,10.0000,,150,0.5000,,,,97.0000,0.6458,2.0000,0.0134,0.9793,0.0207,0.0210,,0.6391,23.1034,
DL00303_Moss_daughter ma died le 9.csv,11.0000,,150,0.5000,,,,95.0000,0.6324,1.0000,0.0074,0.9883,0.0117,0.0118,,0.6287,22.5823,
DL00303_Moss_daughter ma died le 9.csv,12.0000,,150,1.5000,,,,94.0000,0.6250,5.0000,0.0298,0.9523,0.0477,0.0489,,1.8303,21.8438,
DL00303_Moss_daughter ma died le 9.csv,15.0000,,150,0.5000,,,,89.0000,0.5952,3.0000,0.0223,0.9625,0.0375,0.0382,,0.5841,19.8623,
DL00303_Moss_daughter ma died le 9.csv,16.0000,,150,0.5000,,,,86.0000,0.5729,6.0000,0.0402,0.9298,0.0702,0.0728,,0.5528,19.6160,
DL00303_Moss_daughter ma died le 9.csv,17.0000,,150,0.5000,,,,80.0000,0.5327,3.0000,0.0208,0.9610,0.0390,0.0398,,0.5223,20.0586,
DL00303_Moss_daughter ma died le 9.csv,18.0000,,150,1.0000,,,,77.0000,0.5119,1.0000,0.0074,0.9855,0.0145,0.0146,,1.0164,19.8533,
DL00303_Moss_daughter ma died le 9.csv,20.0000,,150,1.0000,,,,76.0000,0.5045,2.0000,0.0090,0.9822,0.0178,0.0180,,1.0000,18.1298,
